time,xy
2019/3/1 13:28,"[9,4,5],[10,4,5],[11,4,4],[9,5,6],[10,5,3],[11,5,2],[8,6,1],[9,6,6],[8,7,1],[9,7,7],[10,7,1],[8,8,4],[9,8,3],[6,9,1],[8,9,3],[9,9,5],[6,10,3],[7,10,2],[8,10,5],[9,10,4],[6,11,3],[7,11,1],[8,11,5],[9,11,4],[6,12,4],[7,12,5],[9,12,2],[10,12,3],[1,13,1],[2,13,1],[3,13,2],[4,13,3],[5,13,1],[6,13,5],[7,13,4],[8,13,2],[9,13,3],[10,13,6],[1,14,2],[2,14,4],[3,14,7],[4,14,9],[5,14,17],[6,14,20],[7,14,13],[8,14,10],[9,14,8],[10,14,16],[11,14,14],[3,15,1],[4,15,1],"
2019/3/1 13:29,"[3,4,1],[8,4,1],[9,4,4],[10,4,4],[11,4,2],[4,5,1],[8,5,2],[9,5,13],[10,5,5],[5,6,1],[8,6,1],[9,6,11],[5,7,1],[7,7,1],[8,7,2],[9,7,13],[5,8,1],[6,8,2],[7,8,1],[8,8,1],[9,8,11],[6,9,1],[7,9,2],[8,9,3],[9,9,8],[7,10,3],[8,10,3],[9,10,7],[6,11,2],[7,11,7],[8,11,3],[9,11,6],[6,12,4],[7,12,6],[8,12,1],[9,12,2],[10,12,1],[1,13,1],[2,13,3],[3,13,2],[4,13,1],[6,13,6],[7,13,4],[9,13,1],[10,13,2],[1,14,1],[2,14,2],[3,14,9],[4,14,9],[5,14,10],[6,14,15],[7,14,8],[8,14,10],[9,14,10],[10,14,13],[11,14,13],[2,15,2],[3,15,1],[4,15,1],"
2019/3/1 13:30,"[9,4,4],[10,4,4],[11,4,2],[8,5,1],[9,5,13],[10,5,10],[11,5,5],[9,6,14],[8,7,1],[9,7,9],[10,7,1],[8,8,1],[9,8,9],[6,9,1],[8,9,1],[9,9,9],[6,10,2],[7,10,1],[8,10,3],[9,10,5],[6,11,4],[7,11,3],[8,11,1],[9,11,2],[6,12,7],[7,12,3],[9,12,2],[10,12,3],[0,13,1],[1,13,1],[4,13,1],[6,13,9],[7,13,2],[8,13,1],[9,13,3],[10,13,5],[11,13,1],[1,14,3],[2,14,3],[3,14,6],[4,14,9],[5,14,16],[6,14,15],[7,14,6],[8,14,4],[9,14,4],[10,14,12],[11,14,14],[2,15,2],[3,15,1],[4,15,1],"
2019/3/1 13:31,"[9,4,8],[10,4,6],[11,4,1],[8,5,3],[9,5,12],[10,5,5],[11,5,2],[6,6,1],[7,6,4],[8,6,2],[9,6,13],[10,6,1],[7,7,4],[8,7,4],[9,7,11],[10,7,1],[6,8,2],[7,8,1],[8,8,6],[9,8,9],[6,9,4],[7,9,3],[8,9,3],[9,9,10],[6,10,3],[7,10,4],[8,10,3],[9,10,11],[6,11,4],[7,11,6],[8,11,3],[9,11,7],[6,12,4],[7,12,7],[8,12,4],[9,12,4],[10,12,2],[2,13,2],[3,13,3],[4,13,3],[6,13,4],[7,13,5],[8,13,1],[9,13,5],[10,13,2],[1,14,6],[2,14,8],[3,14,7],[4,14,10],[5,14,19],[6,14,18],[7,14,7],[8,14,4],[9,14,3],[10,14,7],[11,14,7],[2,15,1],[3,15,2],[4,15,4],[5,15,2],"
2019/3/1 13:32,"[8,3,1],[8,4,1],[9,4,10],[10,4,9],[11,4,5],[8,5,1],[9,5,18],[10,5,8],[11,5,5],[7,6,1],[8,6,1],[9,6,12],[7,7,1],[8,7,1],[9,7,13],[6,8,1],[7,8,2],[8,8,1],[9,8,11],[6,9,1],[7,9,4],[8,9,1],[9,9,10],[6,10,2],[7,10,5],[8,10,6],[9,10,6],[6,11,3],[7,11,5],[8,11,2],[9,11,6],[6,12,6],[7,12,6],[8,12,3],[9,12,2],[10,12,4],[1,13,1],[4,13,1],[6,13,8],[7,13,5],[9,13,4],[10,13,5],[11,13,1],[2,14,1],[3,14,5],[4,14,9],[5,14,19],[6,14,18],[7,14,9],[8,14,8],[9,14,7],[10,14,17],[11,14,15],[3,15,1],[4,15,1],"
2019/3/1 13:33,"[3,2,1],[3,3,1],[3,4,1],[6,4,1],[7,4,1],[8,4,1],[9,4,7],[10,4,7],[11,4,4],[3,5,1],[4,5,1],[5,5,1],[6,5,1],[8,5,3],[9,5,13],[10,5,5],[11,5,1],[3,6,2],[7,6,3],[8,6,2],[9,6,13],[2,7,1],[3,7,1],[6,7,1],[7,7,3],[8,7,4],[9,7,11],[2,8,1],[6,8,2],[7,8,4],[8,8,4],[9,8,11],[6,9,3],[7,9,4],[8,9,8],[9,9,6],[6,10,3],[7,10,5],[8,10,4],[9,10,7],[6,11,3],[7,11,6],[8,11,2],[9,11,7],[6,12,2],[7,12,6],[8,12,3],[9,12,4],[10,12,3],[4,13,1],[6,13,3],[7,13,6],[8,13,2],[9,13,4],[10,13,5],[1,14,1],[2,14,2],[3,14,1],[4,14,3],[5,14,9],[6,14,16],[7,14,10],[8,14,7],[9,14,8],[10,14,15],[11,14,16],[4,15,1],[5,15,1],"
2019/3/1 13:34,"[4,4,1],[6,4,1],[7,4,1],[8,4,2],[9,4,10],[10,4,9],[11,4,3],[4,5,1],[5,5,1],[8,5,2],[9,5,17],[10,5,9],[11,5,2],[7,6,1],[8,6,3],[9,6,17],[4,7,1],[5,7,1],[7,7,2],[8,7,3],[9,7,13],[2,8,1],[5,8,1],[6,8,2],[7,8,1],[9,8,10],[6,9,1],[7,9,1],[9,9,8],[7,10,1],[9,10,7],[6,11,1],[7,11,1],[8,11,2],[9,11,8],[6,12,1],[7,12,1],[8,12,1],[9,12,3],[10,12,5],[1,13,1],[6,13,2],[7,13,1],[8,13,2],[9,13,1],[10,13,4],[11,13,1],[0,14,1],[1,14,1],[2,14,2],[3,14,3],[4,14,6],[5,14,11],[6,14,11],[7,14,9],[8,14,12],[9,14,11],[10,14,16],[11,14,18],[2,15,1],[3,15,3],[4,15,1],"
2019/3/1 13:35,"[9,4,4],[10,4,4],[6,5,1],[9,5,9],[10,5,3],[11,5,2],[7,6,1],[9,6,7],[7,7,1],[8,7,2],[9,7,10],[5,8,1],[6,8,1],[8,8,2],[9,8,13],[5,9,1],[7,9,1],[8,9,2],[9,9,13],[8,10,6],[9,10,13],[7,11,2],[8,11,3],[9,11,13],[6,12,1],[7,12,5],[8,12,5],[9,12,4],[10,12,6],[1,13,1],[4,13,2],[6,13,4],[7,13,3],[8,13,1],[9,13,9],[10,13,6],[11,13,1],[0,14,1],[1,14,3],[2,14,3],[3,14,7],[4,14,8],[5,14,12],[6,14,12],[7,14,6],[8,14,3],[9,14,4],[10,14,15],[11,14,13],[0,15,1],[1,15,1],[2,15,6],[3,15,3],[4,15,4],"
2019/3/1 13:36,"[8,3,1],[9,4,4],[10,4,5],[8,5,1],[9,5,14],[10,5,9],[11,5,3],[8,6,3],[9,6,13],[7,7,1],[8,7,1],[9,7,16],[10,7,2],[7,8,2],[9,8,12],[2,9,1],[3,9,1],[4,9,1],[7,9,2],[8,9,4],[9,9,9],[6,10,1],[7,10,1],[8,10,6],[9,10,6],[6,11,1],[7,11,3],[8,11,1],[9,11,6],[6,12,2],[7,12,2],[8,12,3],[9,12,1],[10,12,4],[3,13,1],[4,13,1],[5,13,1],[6,13,4],[7,13,3],[8,13,1],[9,13,4],[10,13,6],[2,14,4],[3,14,6],[4,14,6],[5,14,13],[6,14,12],[7,14,9],[8,14,5],[9,14,5],[10,14,13],[11,14,17],[0,15,1],[1,15,3],[2,15,1],[3,15,2],[4,15,2],[5,15,1],"
2019/3/1 13:37,"[9,4,9],[10,4,5],[9,5,15],[10,5,4],[11,5,2],[8,6,2],[9,6,17],[8,7,3],[9,7,12],[7,8,3],[8,8,2],[9,8,14],[6,9,1],[7,9,3],[8,9,3],[9,9,14],[6,10,3],[7,10,1],[8,10,3],[9,10,11],[6,11,3],[7,11,2],[8,11,3],[9,11,15],[6,12,3],[7,12,3],[8,12,3],[9,12,5],[10,12,7],[1,13,1],[2,13,1],[3,13,1],[4,13,2],[6,13,3],[7,13,4],[8,13,3],[9,13,5],[10,13,9],[2,14,2],[3,14,3],[4,14,7],[5,14,12],[6,14,16],[7,14,12],[8,14,10],[9,14,6],[10,14,20],[11,14,17],[0,15,1],[1,15,1],[2,15,1],"
2019/3/1 13:38,"[6,3,1],[6,4,1],[9,4,5],[10,4,3],[3,5,1],[6,5,1],[9,5,14],[10,5,9],[11,5,4],[4,6,1],[6,6,1],[8,6,3],[9,6,10],[6,7,1],[7,7,2],[8,7,2],[9,7,10],[4,8,2],[7,8,1],[8,8,2],[9,8,10],[3,9,1],[4,9,1],[6,9,1],[7,9,1],[8,9,2],[9,9,10],[6,10,2],[7,10,1],[8,10,3],[9,10,13],[6,11,1],[8,11,3],[9,11,13],[6,12,4],[8,12,1],[9,12,8],[10,12,8],[1,13,2],[2,13,3],[3,13,2],[6,13,5],[7,13,1],[8,13,2],[9,13,6],[10,13,9],[1,14,2],[2,14,4],[3,14,5],[4,14,9],[5,14,13],[6,14,12],[7,14,6],[8,14,7],[9,14,10],[10,14,23],[11,14,20],[2,15,1],[3,15,2],"
2019/3/1 13:39,"[3,2,1],[4,2,1],[5,2,1],[6,2,1],[4,3,1],[5,3,1],[7,3,1],[9,3,1],[2,4,1],[4,4,1],[5,4,1],[7,4,1],[9,4,6],[10,4,2],[11,4,3],[3,5,1],[4,5,3],[5,5,3],[6,5,1],[7,5,1],[8,5,2],[9,5,13],[10,5,4],[11,5,1],[2,6,1],[4,6,1],[5,6,2],[7,6,2],[8,6,3],[9,6,14],[3,7,1],[4,7,1],[5,7,1],[6,7,1],[7,7,2],[8,7,4],[9,7,12],[3,8,1],[4,8,4],[5,8,4],[6,8,2],[7,8,3],[8,8,4],[9,8,9],[6,9,2],[7,9,4],[8,9,2],[9,9,9],[6,10,3],[7,10,5],[8,10,1],[9,10,7],[6,11,4],[7,11,3],[8,11,2],[9,11,7],[6,12,3],[7,12,3],[8,12,1],[9,12,3],[10,12,5],[3,13,2],[4,13,1],[6,13,4],[7,13,3],[9,13,3],[10,13,5],[1,14,2],[2,14,5],[3,14,4],[4,14,6],[5,14,13],[6,14,14],[7,14,8],[8,14,6],[9,14,7],[10,14,13],[11,14,14],[4,15,3],"
2019/3/1 13:40,"[10,1,1],[11,1,1],[4,2,1],[5,2,3],[6,2,4],[8,2,1],[9,2,1],[3,3,1],[4,3,1],[6,3,1],[7,3,5],[8,3,1],[9,3,1],[4,4,2],[5,4,1],[6,4,1],[7,4,7],[8,4,9],[9,4,15],[10,4,11],[11,4,4],[3,5,2],[4,5,3],[5,5,10],[6,5,10],[8,5,7],[9,5,23],[10,5,15],[11,5,1],[4,6,1],[5,6,1],[6,6,2],[7,6,7],[8,6,8],[9,6,6],[5,7,1],[6,7,3],[7,7,6],[9,7,8],[3,8,1],[4,8,3],[5,8,7],[6,8,13],[7,8,2],[8,8,2],[9,8,8],[3,9,1],[6,9,4],[7,9,5],[8,9,2],[9,9,8],[6,10,3],[7,10,4],[8,10,5],[9,10,6],[6,11,2],[7,11,5],[8,11,6],[9,11,5],[6,12,3],[7,12,4],[8,12,4],[9,12,2],[10,12,5],[1,13,1],[2,13,1],[3,13,1],[6,13,6],[7,13,3],[8,13,2],[9,13,2],[10,13,6],[11,13,1],[0,14,2],[1,14,4],[2,14,6],[3,14,10],[4,14,10],[5,14,18],[6,14,13],[7,14,6],[8,14,6],[9,14,7],[10,14,14],[11,14,16],[1,15,1],[2,15,2],[3,15,1],[4,15,5],"
2019/3/1 13:41,"[10,1,1],[5,2,1],[6,2,1],[8,2,1],[9,2,1],[3,3,1],[7,3,2],[3,4,1],[8,4,1],[9,4,6],[10,4,5],[11,4,5],[3,5,1],[6,5,1],[7,5,1],[8,5,2],[9,5,15],[10,5,10],[11,5,9],[4,6,1],[6,6,1],[8,6,3],[9,6,12],[2,7,1],[3,7,1],[6,7,1],[7,7,1],[8,7,1],[9,7,12],[7,8,2],[8,8,4],[9,8,10],[6,9,1],[7,9,1],[8,9,6],[9,9,8],[6,10,2],[7,10,5],[8,10,4],[9,10,10],[6,11,5],[7,11,2],[8,11,4],[9,11,10],[6,12,6],[7,12,1],[8,12,6],[9,12,4],[10,12,5],[4,13,2],[6,13,7],[7,13,5],[8,13,1],[9,13,5],[10,13,7],[1,14,1],[2,14,4],[3,14,10],[4,14,14],[5,14,17],[6,14,17],[7,14,10],[8,14,9],[9,14,8],[10,14,21],[11,14,20],[3,15,2],[4,15,1],"
2019/3/1 13:42,"[10,1,2],[11,1,3],[10,2,2],[10,3,2],[8,4,1],[9,4,8],[10,4,4],[11,4,2],[8,5,1],[9,5,25],[10,5,13],[11,5,4],[7,6,1],[8,6,5],[9,6,18],[6,7,1],[7,7,4],[8,7,6],[9,7,12],[4,8,1],[5,8,1],[6,8,3],[7,8,6],[8,8,2],[9,8,8],[3,9,1],[6,9,7],[7,9,4],[8,9,5],[9,9,10],[6,10,6],[7,10,4],[8,10,7],[9,10,6],[6,11,6],[7,11,4],[8,11,7],[9,11,5],[6,12,4],[7,12,7],[8,12,5],[9,12,3],[10,12,1],[4,13,2],[6,13,8],[7,13,4],[8,13,2],[9,13,6],[10,13,2],[0,14,2],[1,14,4],[2,14,2],[3,14,4],[4,14,8],[5,14,13],[6,14,19],[7,14,13],[8,14,8],[9,14,10],[10,14,15],[11,14,16],[2,15,1],"
2019/3/1 13:43,"[9,4,9],[10,4,7],[11,4,2],[8,5,6],[9,5,20],[10,5,11],[11,5,1],[7,6,1],[8,6,9],[9,6,15],[6,7,1],[7,7,3],[8,7,6],[9,7,17],[7,8,4],[8,8,5],[9,8,17],[6,9,3],[7,9,2],[8,9,4],[9,9,15],[6,10,3],[7,10,3],[8,10,6],[9,10,11],[6,11,5],[7,11,4],[8,11,4],[9,11,9],[6,12,7],[7,12,4],[8,12,4],[9,12,1],[10,12,3],[4,13,1],[5,13,1],[6,13,8],[7,13,3],[9,13,2],[10,13,5],[1,14,3],[2,14,7],[3,14,4],[4,14,7],[5,14,15],[6,14,15],[7,14,6],[8,14,5],[9,14,8],[10,14,15],[11,14,12],[3,15,1],[4,15,4],"
2019/3/1 13:44,"[8,4,1],[9,4,9],[10,4,9],[11,4,1],[8,5,3],[9,5,10],[10,5,3],[11,5,2],[3,6,1],[4,6,1],[7,6,1],[8,6,4],[9,6,12],[4,7,1],[7,7,1],[8,7,2],[9,7,14],[10,7,2],[11,7,1],[4,8,1],[8,8,3],[9,8,13],[7,9,1],[8,9,4],[9,9,12],[6,10,1],[7,10,2],[8,10,3],[9,10,12],[6,11,2],[7,11,4],[8,11,3],[9,11,11],[6,12,3],[7,12,4],[8,12,3],[9,12,7],[10,12,5],[0,13,1],[1,13,1],[2,13,2],[3,13,3],[4,13,2],[6,13,7],[7,13,4],[9,13,4],[10,13,7],[2,14,4],[3,14,7],[4,14,11],[5,14,17],[6,14,13],[7,14,3],[8,14,3],[9,14,3],[10,14,11],[11,14,15],[2,15,1],[3,15,2],[4,15,3],[5,15,1],"
2019/3/1 13:45,"[9,4,9],[10,4,7],[11,4,2],[8,5,1],[9,5,18],[10,5,3],[11,5,3],[7,6,1],[8,6,2],[9,6,11],[7,7,2],[8,7,3],[9,7,11],[5,8,1],[6,8,2],[7,8,1],[8,8,2],[9,8,16],[6,9,1],[7,9,2],[8,9,2],[9,9,13],[6,10,2],[7,10,2],[8,10,3],[9,10,11],[6,11,2],[7,11,5],[8,11,3],[9,11,9],[6,12,4],[7,12,4],[8,12,1],[9,12,4],[10,12,7],[1,13,2],[2,13,4],[3,13,2],[5,13,2],[6,13,8],[7,13,5],[8,13,1],[9,13,3],[10,13,9],[0,14,2],[1,14,3],[2,14,3],[3,14,7],[4,14,6],[5,14,11],[6,14,16],[7,14,9],[8,14,8],[9,14,7],[10,14,21],[11,14,19],[0,15,1],[1,15,4],[2,15,6],[3,15,1],"
2019/3/1 13:46,"[8,4,1],[9,4,2],[10,4,2],[8,5,2],[9,5,13],[10,5,8],[11,5,5],[3,6,1],[4,6,1],[8,6,5],[9,6,16],[7,7,3],[8,7,5],[9,7,12],[6,8,1],[7,8,4],[8,8,4],[9,8,10],[6,9,3],[7,9,2],[8,9,7],[9,9,9],[6,10,4],[7,10,3],[8,10,4],[9,10,14],[6,11,5],[7,11,3],[8,11,5],[9,11,12],[6,12,6],[7,12,2],[8,12,4],[9,12,6],[10,12,5],[0,13,1],[2,13,1],[4,13,4],[5,13,1],[6,13,10],[7,13,2],[9,13,2],[10,13,9],[11,13,1],[1,14,3],[2,14,1],[3,14,10],[4,14,16],[5,14,21],[6,14,15],[7,14,2],[8,14,2],[9,14,2],[10,14,14],[11,14,15],[1,15,1],[2,15,2],[3,15,2],[4,15,2],"
2019/3/1 13:47,"[10,1,2],[11,1,2],[10,2,2],[5,3,1],[8,3,1],[10,3,2],[5,4,1],[7,4,1],[9,4,7],[10,4,5],[11,4,2],[5,5,1],[7,5,2],[8,5,3],[9,5,20],[10,5,13],[11,5,1],[7,6,3],[8,6,4],[9,6,12],[7,7,5],[8,7,3],[9,7,12],[6,8,3],[7,8,3],[8,8,2],[9,8,11],[6,9,4],[7,9,2],[8,9,3],[9,9,8],[6,10,5],[7,10,3],[8,10,2],[9,10,7],[3,11,1],[4,11,1],[5,11,1],[6,11,9],[7,11,4],[8,11,1],[9,11,7],[6,12,8],[7,12,6],[8,12,3],[9,12,4],[10,12,3],[1,13,1],[3,13,2],[4,13,2],[5,13,2],[6,13,7],[7,13,4],[8,13,3],[9,13,6],[10,13,6],[0,14,1],[2,14,4],[3,14,5],[4,14,7],[5,14,17],[6,14,21],[7,14,10],[8,14,6],[9,14,6],[10,14,15],[11,14,16],[1,15,1],[2,15,1],[4,15,4],[5,15,1],"
2019/3/1 13:48,"[10,1,2],[11,1,2],[5,2,1],[9,2,1],[10,2,1],[5,3,1],[9,3,1],[10,3,1],[3,4,1],[4,4,1],[5,4,2],[8,4,1],[9,4,13],[10,4,7],[11,4,3],[5,5,2],[6,5,1],[7,5,1],[8,5,3],[9,5,23],[10,5,13],[11,5,5],[4,6,1],[5,6,2],[7,6,2],[8,6,5],[9,6,18],[3,7,1],[5,7,2],[6,7,1],[7,7,1],[8,7,7],[9,7,16],[2,8,1],[5,8,1],[7,8,5],[8,8,3],[9,8,16],[6,9,3],[7,9,4],[8,9,2],[9,9,14],[6,10,4],[7,10,4],[9,10,12],[2,11,2],[3,11,1],[4,11,1],[5,11,2],[6,11,5],[7,11,3],[8,11,1],[9,11,9],[6,12,5],[7,12,4],[8,12,3],[9,12,6],[10,12,1],[1,13,2],[4,13,1],[5,13,1],[6,13,10],[7,13,5],[8,13,4],[9,13,2],[10,13,4],[1,14,3],[2,14,3],[3,14,3],[4,14,5],[5,14,14],[6,14,17],[7,14,9],[8,14,8],[9,14,8],[10,14,14],[11,14,11],[4,15,1],"
2019/3/1 13:49,"[5,4,1],[6,4,1],[9,4,9],[10,4,9],[11,4,4],[5,5,1],[7,5,2],[8,5,3],[9,5,19],[10,5,9],[11,5,5],[4,6,1],[5,6,1],[7,6,2],[8,6,4],[9,6,18],[3,7,2],[4,7,1],[7,7,1],[8,7,3],[9,7,17],[10,7,2],[6,8,3],[8,8,2],[9,8,14],[6,9,1],[7,9,2],[8,9,3],[9,9,13],[6,10,2],[7,10,1],[8,10,7],[9,10,13],[3,11,1],[4,11,1],[6,11,4],[7,11,4],[8,11,3],[9,11,13],[6,12,7],[7,12,3],[8,12,2],[9,12,5],[10,12,7],[1,13,2],[2,13,3],[3,13,2],[4,13,2],[6,13,8],[7,13,3],[8,13,2],[9,13,4],[10,13,11],[11,13,2],[1,14,1],[2,14,5],[3,14,7],[4,14,9],[5,14,14],[6,14,15],[7,14,2],[8,14,2],[9,14,3],[10,14,16],[11,14,15],[3,15,2],[4,15,2],[5,15,2],"
2019/3/1 13:50,"[5,2,1],[5,3,1],[7,4,2],[8,4,2],[9,4,7],[10,4,3],[11,4,3],[5,5,2],[6,5,3],[8,5,2],[9,5,16],[10,5,8],[11,5,5],[6,6,1],[7,6,1],[8,6,4],[9,6,9],[6,7,2],[7,7,2],[8,7,2],[9,7,12],[10,7,1],[11,7,1],[6,8,2],[7,8,2],[8,8,3],[9,8,13],[6,9,2],[7,9,4],[8,9,1],[9,9,16],[6,10,2],[7,10,3],[8,10,2],[9,10,13],[6,11,5],[7,11,3],[8,11,5],[9,11,10],[6,12,5],[7,12,3],[8,12,3],[9,12,8],[10,12,4],[2,13,2],[3,13,2],[4,13,4],[5,13,1],[6,13,4],[7,13,2],[8,13,1],[9,13,4],[10,13,10],[1,14,3],[2,14,4],[3,14,8],[4,14,7],[5,14,19],[6,14,17],[7,14,13],[8,14,11],[9,14,11],[10,14,21],[11,14,21],[2,15,1],[3,15,1],"
2019/3/1 13:51,"[9,4,8],[10,4,9],[11,4,3],[9,5,14],[10,5,13],[11,5,3],[7,6,1],[8,6,2],[9,6,15],[7,7,1],[8,7,3],[9,7,14],[7,8,3],[8,8,5],[9,8,9],[6,9,3],[7,9,3],[8,9,5],[9,9,8],[6,10,5],[7,10,2],[8,10,4],[9,10,8],[6,11,5],[7,11,3],[8,11,3],[9,11,10],[6,12,7],[7,12,7],[8,12,4],[9,12,7],[10,12,5],[1,13,2],[2,13,1],[3,13,1],[4,13,5],[5,13,1],[6,13,10],[7,13,6],[8,13,3],[9,13,5],[10,13,6],[11,13,1],[1,14,2],[2,14,3],[3,14,3],[4,14,6],[5,14,17],[6,14,21],[7,14,8],[8,14,7],[9,14,8],[10,14,19],[11,14,23],[1,15,1],[2,15,2],[3,15,3],[4,15,2],[5,15,1],"
2019/3/1 13:52,"[8,3,1],[9,4,4],[10,4,2],[11,4,1],[2,5,1],[7,5,1],[8,5,3],[9,5,22],[10,5,10],[11,5,3],[2,6,1],[7,6,3],[8,6,4],[9,6,19],[2,7,1],[7,7,6],[8,7,2],[9,7,18],[6,8,3],[7,8,6],[8,8,4],[9,8,17],[6,9,6],[7,9,3],[8,9,3],[9,9,15],[6,10,5],[7,10,5],[8,10,2],[9,10,13],[6,11,7],[7,11,6],[8,11,4],[9,11,11],[6,12,8],[7,12,4],[8,12,2],[9,12,5],[10,12,4],[0,13,1],[1,13,2],[2,13,3],[3,13,3],[4,13,3],[6,13,9],[7,13,2],[9,13,7],[10,13,5],[11,13,1],[2,14,4],[3,14,4],[4,14,5],[5,14,15],[6,14,15],[7,14,8],[8,14,6],[9,14,5],[10,14,18],[11,14,16],[0,15,1],[1,15,1],[2,15,2],[3,15,2],[4,15,4],"
2019/3/1 13:53,"[2,4,1],[9,4,15],[10,4,10],[11,4,5],[8,5,3],[9,5,20],[10,5,10],[11,5,3],[8,6,5],[9,6,14],[4,7,1],[7,7,4],[8,7,1],[9,7,13],[3,8,1],[7,8,1],[8,8,2],[9,8,10],[2,9,1],[7,9,2],[8,9,6],[9,9,10],[6,10,2],[7,10,1],[8,10,5],[9,10,12],[6,11,2],[7,11,5],[8,11,5],[9,11,10],[6,12,1],[7,12,2],[8,12,4],[9,12,6],[10,12,8],[2,13,1],[3,13,1],[4,13,2],[5,13,1],[6,13,4],[7,13,6],[8,13,4],[9,13,3],[10,13,8],[11,13,2],[1,14,1],[2,14,2],[3,14,2],[4,14,6],[5,14,12],[6,14,13],[7,14,4],[8,14,2],[9,14,3],[10,14,18],[11,14,17],"
2019/3/1 13:54,"[10,1,1],[11,1,1],[10,2,1],[2,3,1],[9,3,1],[2,4,1],[9,4,12],[10,4,11],[11,4,3],[2,5,1],[8,5,2],[9,5,18],[10,5,6],[11,5,3],[8,6,1],[9,6,19],[7,7,2],[8,7,5],[9,7,15],[3,8,1],[4,8,1],[6,8,1],[7,8,2],[8,8,7],[9,8,19],[6,9,2],[7,9,2],[8,9,2],[9,9,20],[6,10,2],[7,10,2],[8,10,2],[9,10,18],[6,11,4],[7,11,4],[8,11,3],[9,11,16],[6,12,5],[7,12,2],[8,12,4],[9,12,10],[10,12,5],[6,13,5],[7,13,5],[8,13,2],[9,13,4],[10,13,7],[1,14,1],[2,14,1],[3,14,4],[4,14,3],[5,14,6],[6,14,11],[7,14,6],[8,14,4],[9,14,3],[10,14,12],[11,14,11],[1,15,1],[2,15,1],[3,15,1],"
2019/3/1 13:55,"[6,2,1],[8,3,1],[6,4,1],[8,4,1],[9,4,12],[10,4,14],[11,4,6],[3,5,1],[4,5,1],[5,5,2],[6,5,1],[7,5,1],[8,5,7],[9,5,22],[10,5,8],[11,5,2],[4,6,1],[5,6,1],[7,6,3],[8,6,9],[9,6,14],[2,7,1],[5,7,1],[7,7,4],[8,7,2],[9,7,16],[2,8,1],[5,8,1],[6,8,1],[7,8,2],[8,8,2],[9,8,15],[2,9,1],[7,9,3],[8,9,6],[9,9,16],[6,10,3],[7,10,3],[8,10,5],[9,10,11],[6,11,4],[7,11,2],[8,11,2],[9,11,12],[6,12,5],[7,12,3],[8,12,1],[9,12,6],[10,12,8],[6,13,5],[7,13,3],[8,13,1],[9,13,5],[10,13,9],[11,13,2],[2,14,2],[3,14,4],[4,14,3],[5,14,9],[6,14,10],[7,14,5],[8,14,2],[9,14,2],[10,14,18],[11,14,21],[2,15,2],[3,15,1],[4,15,1],"
2019/3/1 13:56,"[10,1,1],[11,1,1],[10,2,1],[7,3,1],[8,3,1],[10,3,1],[9,4,12],[10,4,4],[11,4,1],[2,5,1],[8,5,1],[9,5,23],[10,5,9],[11,5,4],[3,6,1],[8,6,5],[9,6,18],[4,7,2],[7,7,1],[8,7,6],[9,7,17],[4,8,2],[5,8,2],[6,8,2],[7,8,2],[8,8,3],[9,8,19],[6,9,1],[7,9,3],[8,9,3],[9,9,17],[7,10,1],[8,10,6],[9,10,15],[7,11,3],[8,11,6],[9,11,13],[7,12,4],[9,12,9],[10,12,6],[1,13,1],[6,13,2],[7,13,4],[8,13,1],[9,13,4],[10,13,11],[2,14,3],[3,14,3],[4,14,7],[5,14,10],[6,14,7],[7,14,5],[8,14,3],[9,14,2],[10,14,16],[11,14,14],[4,15,1],"
2019/3/1 13:57,"[9,4,5],[10,4,7],[11,4,3],[7,5,1],[8,5,1],[9,5,12],[10,5,3],[11,5,2],[8,6,3],[9,6,13],[8,7,3],[9,7,17],[3,8,1],[4,8,1],[5,8,1],[6,8,1],[7,8,2],[8,8,2],[9,8,14],[4,9,1],[6,9,1],[7,9,3],[8,9,4],[9,9,12],[6,10,3],[7,10,2],[8,10,3],[9,10,13],[6,11,4],[7,11,3],[8,11,4],[9,11,16],[6,12,3],[7,12,4],[8,12,7],[9,12,7],[10,12,7],[3,13,1],[4,13,3],[6,13,6],[7,13,3],[8,13,3],[9,13,5],[10,13,11],[11,13,1],[1,14,1],[2,14,1],[3,14,4],[4,14,5],[5,14,10],[6,14,16],[7,14,6],[8,14,4],[9,14,5],[10,14,22],[11,14,24],[1,15,1],[2,15,2],[3,15,2],[4,15,1],"
