,sid,time,total,y,x
292716,10411,2019/3/1 12:14,3,11,4.0
292719,10418,2019/3/1 12:14,1,18,4.0
292720,10419,2019/3/1 12:14,3,19,4.0
292723,10420,2019/3/1 12:14,1,20,4.0
292724,10421,2019/3/1 12:14,5,21,4.0
292729,10422,2019/3/1 12:14,2,22,4.0
292731,10424,2019/3/1 12:14,1,24,4.0
292732,10508,2019/3/1 12:14,1,8,5.0
292733,10509,2019/3/1 12:14,4,9,5.0
292737,10510,2019/3/1 12:14,2,10,5.0
292739,10511,2019/3/1 12:14,1,11,5.0
292740,10518,2019/3/1 12:14,2,18,5.0
292742,10521,2019/3/1 12:14,2,21,5.0
292744,10522,2019/3/1 12:14,3,22,5.0
292747,10523,2019/3/1 12:14,2,23,5.0
292749,10524,2019/3/1 12:14,1,24,5.0
292750,10525,2019/3/1 12:14,2,25,5.0
292752,10608,2019/3/1 12:14,1,8,6.0
292753,10609,2019/3/1 12:14,3,9,6.0
292756,10618,2019/3/1 12:14,1,18,6.0
292757,10621,2019/3/1 12:14,8,21,6.0
292765,10622,2019/3/1 12:14,1,22,6.0
292766,10623,2019/3/1 12:14,1,23,6.0
292767,10624,2019/3/1 12:14,1,24,6.0
292768,10625,2019/3/1 12:14,2,25,6.0
292770,10709,2019/3/1 12:14,5,9,7.0
292775,10718,2019/3/1 12:14,1,18,7.0
292776,10721,2019/3/1 12:14,18,21,7.0
292794,10722,2019/3/1 12:14,3,22,7.0
292797,10723,2019/3/1 12:14,6,23,7.0
292803,10724,2019/3/1 12:14,2,24,7.0
292805,10725,2019/3/1 12:14,3,25,7.0
292808,10809,2019/3/1 12:14,4,9,8.0
292812,10818,2019/3/1 12:14,2,18,8.0
292814,10821,2019/3/1 12:14,28,21,8.0
292842,10823,2019/3/1 12:14,2,23,8.0
292844,10824,2019/3/1 12:14,3,24,8.0
292847,10825,2019/3/1 12:14,2,25,8.0
292849,10909,2019/3/1 12:14,2,9,9.0
292851,10918,2019/3/1 12:14,2,18,9.0
292853,10921,2019/3/1 12:14,29,21,9.0
292882,10922,2019/3/1 12:14,2,22,9.0
292884,10923,2019/3/1 12:14,9,23,9.0
292893,10924,2019/3/1 12:14,2,24,9.0
292895,10925,2019/3/1 12:14,2,25,9.0
292897,11009,2019/3/1 12:14,3,9,10.0
292900,11017,2019/3/1 12:14,1,17,10.0
292901,11018,2019/3/1 12:14,1,18,10.0
292902,11021,2019/3/1 12:14,44,21,10.0
292946,11022,2019/3/1 12:14,6,22,10.0
292952,11023,2019/3/1 12:14,11,23,10.0
292963,11024,2019/3/1 12:14,2,24,10.0
292965,11025,2019/3/1 12:14,6,25,10.0
292971,11108,2019/3/1 12:14,1,8,11.0
292972,11109,2019/3/1 12:14,2,9,11.0
292974,11118,2019/3/1 12:14,1,18,11.0
292975,11121,2019/3/1 12:14,46,21,11.0
293021,11122,2019/3/1 12:14,4,22,11.0
293025,11123,2019/3/1 12:14,9,23,11.0
293034,11124,2019/3/1 12:14,1,24,11.0
293035,11125,2019/3/1 12:14,7,25,11.0
293042,11204,2019/3/1 12:14,1,4,12.0
293043,11209,2019/3/1 12:14,1,9,12.0
293044,11210,2019/3/1 12:14,2,10,12.0
293046,11211,2019/3/1 12:14,1,11,12.0
293047,11218,2019/3/1 12:14,14,18,12.0
293061,11219,2019/3/1 12:14,20,19,12.0
293081,11220,2019/3/1 12:14,28,20,12.0
293109,11221,2019/3/1 12:14,46,21,12.0
293155,11222,2019/3/1 12:14,2,22,12.0
293157,11223,2019/3/1 12:14,5,23,12.0
293162,11224,2019/3/1 12:14,2,24,12.0
293164,11225,2019/3/1 12:14,6,25,12.0
293170,11227,2019/3/1 12:14,1,27,12.0
293171,11305,2019/3/1 12:14,1,5,13.0
293172,11306,2019/3/1 12:14,1,6,13.0
293173,11307,2019/3/1 12:14,2,7,13.0
293175,11308,2019/3/1 12:14,3,8,13.0
293178,11309,2019/3/1 12:14,3,9,13.0
293181,11310,2019/3/1 12:14,4,10,13.0
293185,11311,2019/3/1 12:14,4,11,13.0
293189,11312,2019/3/1 12:14,6,12,13.0
293195,11313,2019/3/1 12:14,10,13,13.0
293205,11314,2019/3/1 12:14,5,14,13.0
293210,11315,2019/3/1 12:14,8,15,13.0
293218,11316,2019/3/1 12:14,10,16,13.0
293228,11317,2019/3/1 12:14,17,17,13.0
293245,11318,2019/3/1 12:14,12,18,13.0
293257,11319,2019/3/1 12:14,21,19,13.0
293278,11320,2019/3/1 12:14,20,20,13.0
293298,11321,2019/3/1 12:14,15,21,13.0
293313,11322,2019/3/1 12:14,6,22,13.0
293319,11323,2019/3/1 12:14,2,23,13.0
293321,11324,2019/3/1 12:14,1,24,13.0
293322,11325,2019/3/1 12:14,1,25,13.0
293323,11326,2019/3/1 12:14,6,26,13.0
293329,11327,2019/3/1 12:14,6,27,13.0
293335,11328,2019/3/1 12:14,6,28,13.0
293341,11402,2019/3/1 12:14,1,2,14.0
293342,11403,2019/3/1 12:14,1,3,14.0
293343,11404,2019/3/1 12:14,1,4,14.0
293344,11405,2019/3/1 12:14,5,5,14.0
293349,11406,2019/3/1 12:14,3,6,14.0
293352,11407,2019/3/1 12:14,2,7,14.0
293354,11408,2019/3/1 12:14,1,8,14.0
293355,11409,2019/3/1 12:14,1,9,14.0
293356,11410,2019/3/1 12:14,51,10,14.0
293407,11411,2019/3/1 12:14,53,11,14.0
293460,11412,2019/3/1 12:14,42,12,14.0
293502,11413,2019/3/1 12:14,37,13,14.0
293539,11414,2019/3/1 12:14,41,14,14.0
293580,11415,2019/3/1 12:14,43,15,14.0
293623,11416,2019/3/1 12:14,33,16,14.0
293656,11417,2019/3/1 12:14,24,17,14.0
293680,11418,2019/3/1 12:14,20,18,14.0
293700,11419,2019/3/1 12:14,13,19,14.0
293713,11420,2019/3/1 12:14,7,20,14.0
293720,11427,2019/3/1 12:14,3,27,14.0
293723,11428,2019/3/1 12:14,3,28,14.0
293726,11505,2019/3/1 12:14,2,5,15.0
293728,11515,2019/3/1 12:14,6,15,15.0
293734,11517,2019/3/1 12:14,1,17,15.0
293735,11520,2019/3/1 12:14,1,20,15.0
293736,11528,2019/3/1 12:14,3,28,15.0
293739,10019,2019/3/1 12:15,3,19,
293742,10110,2019/3/1 12:15,4,10,1.0
293746,10111,2019/3/1 12:15,5,11,1.0
293751,10112,2019/3/1 12:15,5,12,1.0
293756,10113,2019/3/1 12:15,5,13,1.0
293761,10114,2019/3/1 12:15,5,14,1.0
293766,10115,2019/3/1 12:15,3,15,1.0
293769,10116,2019/3/1 12:15,4,16,1.0
293773,10117,2019/3/1 12:15,5,17,1.0
293778,10118,2019/3/1 12:15,3,18,1.0
293781,10119,2019/3/1 12:15,6,19,1.0
293787,10219,2019/3/1 12:15,6,19,2.0
293793,10220,2019/3/1 12:15,2,20,2.0
293795,10319,2019/3/1 12:15,1,19,3.0
293796,10320,2019/3/1 12:15,4,20,3.0
293800,10321,2019/3/1 12:15,7,21,3.0
293807,10324,2019/3/1 12:15,2,24,3.0
293809,10325,2019/3/1 12:15,2,25,3.0
293811,10409,2019/3/1 12:15,2,9,4.0
293813,10410,2019/3/1 12:15,3,10,4.0
293816,10411,2019/3/1 12:15,1,11,4.0
293817,10421,2019/3/1 12:15,7,21,4.0
293824,10422,2019/3/1 12:15,6,22,4.0
293830,10423,2019/3/1 12:15,2,23,4.0
293832,10424,2019/3/1 12:15,2,24,4.0
293834,10425,2019/3/1 12:15,3,25,4.0
293837,10509,2019/3/1 12:15,5,9,5.0
293842,10510,2019/3/1 12:15,3,10,5.0
293845,10511,2019/3/1 12:15,1,11,5.0
293846,10521,2019/3/1 12:15,8,21,5.0
293854,10522,2019/3/1 12:15,7,22,5.0
293861,10523,2019/3/1 12:15,4,23,5.0
293865,10524,2019/3/1 12:15,2,24,5.0
293867,10525,2019/3/1 12:15,2,25,5.0
293869,10608,2019/3/1 12:15,1,8,6.0
293870,10609,2019/3/1 12:15,6,9,6.0
293876,10621,2019/3/1 12:15,17,21,6.0
293893,10622,2019/3/1 12:15,4,22,6.0
293897,10623,2019/3/1 12:15,4,23,6.0
293901,10624,2019/3/1 12:15,5,24,6.0
293906,10625,2019/3/1 12:15,8,25,6.0
293914,10627,2019/3/1 12:15,1,27,6.0
293915,10708,2019/3/1 12:15,1,8,7.0
293916,10709,2019/3/1 12:15,4,9,7.0
293920,10721,2019/3/1 12:15,20,21,7.0
293940,10722,2019/3/1 12:15,5,22,7.0
293945,10723,2019/3/1 12:15,5,23,7.0
293950,10724,2019/3/1 12:15,3,24,7.0
293953,10725,2019/3/1 12:15,11,25,7.0
293964,10727,2019/3/1 12:15,1,27,7.0
293965,10809,2019/3/1 12:15,4,9,8.0
293969,10821,2019/3/1 12:15,19,21,8.0
293988,10822,2019/3/1 12:15,2,22,8.0
293990,10823,2019/3/1 12:15,14,23,8.0
294004,10824,2019/3/1 12:15,2,24,8.0
294006,10825,2019/3/1 12:15,5,25,8.0
294011,10827,2019/3/1 12:15,1,27,8.0
294012,10907,2019/3/1 12:15,1,7,9.0
294013,10908,2019/3/1 12:15,1,8,9.0
294014,10909,2019/3/1 12:15,3,9,9.0
294017,10921,2019/3/1 12:15,40,21,9.0
294057,10922,2019/3/1 12:15,6,22,9.0
294063,10923,2019/3/1 12:15,8,23,9.0
294071,10924,2019/3/1 12:15,3,24,9.0
294074,10925,2019/3/1 12:15,5,25,9.0
294079,10927,2019/3/1 12:15,1,27,9.0
294080,11021,2019/3/1 12:15,46,21,10.0
294126,11022,2019/3/1 12:15,7,22,10.0
294133,11023,2019/3/1 12:15,15,23,10.0
294148,11024,2019/3/1 12:15,8,24,10.0
294156,11025,2019/3/1 12:15,7,25,10.0
294163,11026,2019/3/1 12:15,1,26,10.0
294164,11027,2019/3/1 12:15,1,27,10.0
294165,11115,2019/3/1 12:15,1,15,11.0
294166,11116,2019/3/1 12:15,2,16,11.0
294168,11117,2019/3/1 12:15,1,17,11.0
294169,11118,2019/3/1 12:15,1,18,11.0
294170,11121,2019/3/1 12:15,52,21,11.0
294222,11122,2019/3/1 12:15,7,22,11.0
294229,11123,2019/3/1 12:15,7,23,11.0
294236,11124,2019/3/1 12:15,1,24,11.0
294237,11125,2019/3/1 12:15,5,25,11.0
294242,11216,2019/3/1 12:15,1,16,12.0
294243,11217,2019/3/1 12:15,1,17,12.0
294244,11218,2019/3/1 12:15,21,18,12.0
294265,11219,2019/3/1 12:15,29,19,12.0
294294,11220,2019/3/1 12:15,37,20,12.0
294331,11221,2019/3/1 12:15,48,21,12.0
294379,11222,2019/3/1 12:15,1,22,12.0
294380,11223,2019/3/1 12:15,4,23,12.0
294384,11224,2019/3/1 12:15,4,24,12.0
294388,11225,2019/3/1 12:15,5,25,12.0
294393,11308,2019/3/1 12:15,1,8,13.0
294394,11309,2019/3/1 12:15,3,9,13.0
294397,11310,2019/3/1 12:15,4,10,13.0
294401,11311,2019/3/1 12:15,4,11,13.0
294405,11312,2019/3/1 12:15,8,12,13.0
294413,11313,2019/3/1 12:15,6,13,13.0
294419,11314,2019/3/1 12:15,7,14,13.0
294426,11315,2019/3/1 12:15,8,15,13.0
294434,11316,2019/3/1 12:15,12,16,13.0
294446,11317,2019/3/1 12:15,25,17,13.0
294471,11318,2019/3/1 12:15,22,18,13.0
294493,11319,2019/3/1 12:15,17,19,13.0
294510,11320,2019/3/1 12:15,19,20,13.0
294529,11321,2019/3/1 12:15,20,21,13.0
294549,11322,2019/3/1 12:15,12,22,13.0
294561,11323,2019/3/1 12:15,7,23,13.0
294568,11324,2019/3/1 12:15,6,24,13.0
294574,11325,2019/3/1 12:15,6,25,13.0
294580,11326,2019/3/1 12:15,6,26,13.0
294586,11327,2019/3/1 12:15,6,27,13.0
294592,11328,2019/3/1 12:15,1,28,13.0
294593,11405,2019/3/1 12:15,4,5,14.0
294597,11406,2019/3/1 12:15,4,6,14.0
294601,11407,2019/3/1 12:15,4,7,14.0
294605,11408,2019/3/1 12:15,5,8,14.0
294610,11409,2019/3/1 12:15,2,9,14.0
294612,11410,2019/3/1 12:15,52,10,14.0
294664,11411,2019/3/1 12:15,49,11,14.0
294713,11412,2019/3/1 12:15,37,12,14.0
294750,11413,2019/3/1 12:15,41,13,14.0
294791,11414,2019/3/1 12:15,47,14,14.0
294838,11415,2019/3/1 12:15,44,15,14.0
294882,11416,2019/3/1 12:15,43,16,14.0
294925,11417,2019/3/1 12:15,36,17,14.0
294961,11418,2019/3/1 12:15,18,18,14.0
294979,11419,2019/3/1 12:15,17,19,14.0
294996,11420,2019/3/1 12:15,8,20,14.0
295004,11427,2019/3/1 12:15,2,27,14.0
295006,11428,2019/3/1 12:15,1,28,14.0
295007,11505,2019/3/1 12:15,5,5,15.0
295012,11515,2019/3/1 12:15,4,15,15.0
295016,11517,2019/3/1 12:15,3,17,15.0
295019,11527,2019/3/1 12:15,2,27,15.0
295021,11528,2019/3/1 12:15,1,28,15.0
295022,10110,2019/3/1 12:16,8,10,1.0
295030,10111,2019/3/1 12:16,5,11,1.0
295035,10112,2019/3/1 12:16,5,12,1.0
295040,10113,2019/3/1 12:16,5,13,1.0
295045,10114,2019/3/1 12:16,6,14,1.0
295051,10115,2019/3/1 12:16,6,15,1.0
295057,10116,2019/3/1 12:16,8,16,1.0
295065,10117,2019/3/1 12:16,8,17,1.0
295073,10118,2019/3/1 12:16,11,18,1.0
295084,10119,2019/3/1 12:16,15,19,1.0
295099,10219,2019/3/1 12:16,17,19,2.0
295116,10220,2019/3/1 12:16,9,20,2.0
295125,10319,2019/3/1 12:16,5,19,3.0
295130,10320,2019/3/1 12:16,8,20,3.0
295138,10321,2019/3/1 12:16,18,21,3.0
295156,10322,2019/3/1 12:16,3,22,3.0
295159,10323,2019/3/1 12:16,3,23,3.0
295162,10324,2019/3/1 12:16,1,24,3.0
295163,10325,2019/3/1 12:16,2,25,3.0
295165,10327,2019/3/1 12:16,1,27,3.0
295166,10409,2019/3/1 12:16,1,9,4.0
295167,10418,2019/3/1 12:16,1,18,4.0
295168,10419,2019/3/1 12:16,1,19,4.0
295169,10421,2019/3/1 12:16,10,21,4.0
295179,10422,2019/3/1 12:16,8,22,4.0
295187,10423,2019/3/1 12:16,7,23,4.0
295194,10424,2019/3/1 12:16,3,24,4.0
295197,10425,2019/3/1 12:16,4,25,4.0
295201,10427,2019/3/1 12:16,1,27,4.0
295202,10509,2019/3/1 12:16,3,9,5.0
295205,10510,2019/3/1 12:16,1,10,5.0
295206,10518,2019/3/1 12:16,1,18,5.0
295207,10521,2019/3/1 12:16,11,21,5.0
295218,10522,2019/3/1 12:16,6,22,5.0
295224,10523,2019/3/1 12:16,4,23,5.0
295228,10524,2019/3/1 12:16,4,24,5.0
295232,10525,2019/3/1 12:16,6,25,5.0
295238,10527,2019/3/1 12:16,1,27,5.0
295239,10609,2019/3/1 12:16,3,9,6.0
295242,10618,2019/3/1 12:16,1,18,6.0
295243,10621,2019/3/1 12:16,25,21,6.0
295268,10622,2019/3/1 12:16,10,22,6.0
295278,10623,2019/3/1 12:16,7,23,6.0
295285,10624,2019/3/1 12:16,5,24,6.0
295290,10625,2019/3/1 12:16,5,25,6.0
295295,10709,2019/3/1 12:16,4,9,7.0
295299,10718,2019/3/1 12:16,1,18,7.0
295300,10721,2019/3/1 12:16,34,21,7.0
295334,10722,2019/3/1 12:16,4,22,7.0
295338,10723,2019/3/1 12:16,12,23,7.0
295350,10724,2019/3/1 12:16,11,24,7.0
295361,10725,2019/3/1 12:16,11,25,7.0
295372,10808,2019/3/1 12:16,1,8,8.0
295373,10809,2019/3/1 12:16,5,9,8.0
295378,10818,2019/3/1 12:16,1,18,8.0
295379,10821,2019/3/1 12:16,47,21,8.0
295426,10822,2019/3/1 12:16,9,22,8.0
295435,10823,2019/3/1 12:16,12,23,8.0
295447,10824,2019/3/1 12:16,7,24,8.0
295454,10825,2019/3/1 12:16,9,25,8.0
295463,10907,2019/3/1 12:16,2,7,9.0
295465,10908,2019/3/1 12:16,1,8,9.0
295466,10909,2019/3/1 12:16,4,9,9.0
295470,10917,2019/3/1 12:16,1,17,9.0
295471,10918,2019/3/1 12:16,1,18,9.0
295472,10921,2019/3/1 12:16,47,21,9.0
295519,10922,2019/3/1 12:16,10,22,9.0
295529,10923,2019/3/1 12:16,17,23,9.0
295546,10924,2019/3/1 12:16,8,24,9.0
295554,10925,2019/3/1 12:16,7,25,9.0
295561,11007,2019/3/1 12:16,3,7,10.0
295564,11008,2019/3/1 12:16,2,8,10.0
295566,11009,2019/3/1 12:16,6,9,10.0
295572,11016,2019/3/1 12:16,2,16,10.0
295574,11017,2019/3/1 12:16,2,17,10.0
295576,11021,2019/3/1 12:16,62,21,10.0
295638,11022,2019/3/1 12:16,11,22,10.0
295649,11023,2019/3/1 12:16,17,23,10.0
295666,11024,2019/3/1 12:16,6,24,10.0
295672,11025,2019/3/1 12:16,12,25,10.0
295684,11106,2019/3/1 12:16,1,6,11.0
295685,11108,2019/3/1 12:16,2,8,11.0
295687,11109,2019/3/1 12:16,6,9,11.0
295693,11115,2019/3/1 12:16,1,15,11.0
295694,11116,2019/3/1 12:16,2,16,11.0
295696,11117,2019/3/1 12:16,1,17,11.0
295697,11121,2019/3/1 12:16,67,21,11.0
295764,11122,2019/3/1 12:16,6,22,11.0
295770,11123,2019/3/1 12:16,17,23,11.0
295787,11124,2019/3/1 12:16,6,24,11.0
295793,11125,2019/3/1 12:16,10,25,11.0
295803,11209,2019/3/1 12:16,3,9,12.0
295806,11210,2019/3/1 12:16,7,10,12.0
295813,11211,2019/3/1 12:16,1,11,12.0
295814,11212,2019/3/1 12:16,1,12,12.0
295815,11214,2019/3/1 12:16,1,14,12.0
295816,11215,2019/3/1 12:16,1,15,12.0
295817,11216,2019/3/1 12:16,2,16,12.0
295819,11217,2019/3/1 12:16,1,17,12.0
295820,11218,2019/3/1 12:16,20,18,12.0
295840,11219,2019/3/1 12:16,26,19,12.0
295866,11220,2019/3/1 12:16,38,20,12.0
295904,11221,2019/3/1 12:16,62,21,12.0
295966,11222,2019/3/1 12:16,5,22,12.0
295971,11223,2019/3/1 12:16,12,23,12.0
295983,11224,2019/3/1 12:16,4,24,12.0
295987,11225,2019/3/1 12:16,5,25,12.0
295992,11226,2019/3/1 12:16,2,26,12.0
295994,11306,2019/3/1 12:16,1,6,13.0
295995,11310,2019/3/1 12:16,5,10,13.0
296000,11311,2019/3/1 12:16,8,11,13.0
296008,11312,2019/3/1 12:16,6,12,13.0
296014,11313,2019/3/1 12:16,6,13,13.0
296020,11314,2019/3/1 12:16,6,14,13.0
296026,11315,2019/3/1 12:16,12,15,13.0
296038,11316,2019/3/1 12:16,22,16,13.0
296060,11317,2019/3/1 12:16,30,17,13.0
296090,11318,2019/3/1 12:16,17,18,13.0
296107,11319,2019/3/1 12:16,23,19,13.0
296130,11320,2019/3/1 12:16,29,20,13.0
296159,11321,2019/3/1 12:16,15,21,13.0
296174,11322,2019/3/1 12:16,7,22,13.0
296181,11323,2019/3/1 12:16,7,23,13.0
296188,11324,2019/3/1 12:16,4,24,13.0
296192,11325,2019/3/1 12:16,6,25,13.0
296198,11326,2019/3/1 12:16,5,26,13.0
296203,11327,2019/3/1 12:16,7,27,13.0
296210,11328,2019/3/1 12:16,5,28,13.0
296215,11405,2019/3/1 12:16,4,5,14.0
296219,11406,2019/3/1 12:16,3,6,14.0
296222,11407,2019/3/1 12:16,4,7,14.0
296226,11408,2019/3/1 12:16,3,8,14.0
296229,11409,2019/3/1 12:16,4,9,14.0
296233,11410,2019/3/1 12:16,53,10,14.0
296286,11411,2019/3/1 12:16,62,11,14.0
296348,11412,2019/3/1 12:16,60,12,14.0
296408,11413,2019/3/1 12:16,61,13,14.0
296469,11414,2019/3/1 12:16,58,14,14.0
296527,11415,2019/3/1 12:16,57,15,14.0
296584,11416,2019/3/1 12:16,38,16,14.0
296622,11417,2019/3/1 12:16,35,17,14.0
296657,11418,2019/3/1 12:16,30,18,14.0
296687,11419,2019/3/1 12:16,18,19,14.0
296705,11420,2019/3/1 12:16,7,20,14.0
296712,11425,2019/3/1 12:16,2,25,14.0
296714,11426,2019/3/1 12:16,1,26,14.0
296715,11427,2019/3/1 12:16,3,27,14.0
296718,11428,2019/3/1 12:16,4,28,14.0
296722,11505,2019/3/1 12:16,5,5,15.0
296727,11515,2019/3/1 12:16,6,15,15.0
296733,11517,2019/3/1 12:16,3,17,15.0
296736,10019,2019/3/1 12:17,8,19,
296744,10110,2019/3/1 12:17,13,10,1.0
296757,10111,2019/3/1 12:17,15,11,1.0
296772,10112,2019/3/1 12:17,17,12,1.0
296789,10113,2019/3/1 12:17,17,13,1.0
296806,10114,2019/3/1 12:17,17,14,1.0
296823,10115,2019/3/1 12:17,18,15,1.0
296841,10116,2019/3/1 12:17,16,16,1.0
296857,10117,2019/3/1 12:17,16,17,1.0
296873,10118,2019/3/1 12:17,14,18,1.0
296887,10119,2019/3/1 12:17,16,19,1.0
296903,10219,2019/3/1 12:17,12,19,2.0
296915,10220,2019/3/1 12:17,6,20,2.0
296921,10221,2019/3/1 12:17,2,21,2.0
296923,10222,2019/3/1 12:17,2,22,2.0
296925,10319,2019/3/1 12:17,2,19,3.0
296927,10320,2019/3/1 12:17,5,20,3.0
296932,10321,2019/3/1 12:17,7,21,3.0
296939,10322,2019/3/1 12:17,2,22,3.0
296941,10323,2019/3/1 12:17,2,23,3.0
296943,10324,2019/3/1 12:17,2,24,3.0
296945,10325,2019/3/1 12:17,1,25,3.0
296946,10409,2019/3/1 12:17,4,9,4.0
296950,10410,2019/3/1 12:17,3,10,4.0
296953,10419,2019/3/1 12:17,3,19,4.0
296956,10420,2019/3/1 12:17,1,20,4.0
296957,10421,2019/3/1 12:17,13,21,4.0
296970,10422,2019/3/1 12:17,6,22,4.0
296976,10423,2019/3/1 12:17,6,23,4.0
296982,10424,2019/3/1 12:17,4,24,4.0
296986,10425,2019/3/1 12:17,3,25,4.0
296989,10508,2019/3/1 12:17,1,8,5.0
296990,10509,2019/3/1 12:17,4,9,5.0
296994,10510,2019/3/1 12:17,4,10,5.0
296998,10511,2019/3/1 12:17,1,11,5.0
296999,10521,2019/3/1 12:17,19,21,5.0
297018,10522,2019/3/1 12:17,13,22,5.0
297031,10523,2019/3/1 12:17,9,23,5.0
297040,10524,2019/3/1 12:17,5,24,5.0
297045,10525,2019/3/1 12:17,6,25,5.0
297051,10606,2019/3/1 12:17,1,6,6.0
297052,10607,2019/3/1 12:17,1,7,6.0
297053,10609,2019/3/1 12:17,5,9,6.0
297058,10615,2019/3/1 12:17,1,15,6.0
297059,10621,2019/3/1 12:17,33,21,6.0
297092,10622,2019/3/1 12:17,11,22,6.0
297103,10623,2019/3/1 12:17,6,23,6.0
297109,10624,2019/3/1 12:17,4,24,6.0
297113,10625,2019/3/1 12:17,5,25,6.0
297118,10709,2019/3/1 12:17,3,9,7.0
297121,10715,2019/3/1 12:17,1,15,7.0
297122,10721,2019/3/1 12:17,50,21,7.0
297172,10722,2019/3/1 12:17,6,22,7.0
297178,10723,2019/3/1 12:17,6,23,7.0
297184,10724,2019/3/1 12:17,2,24,7.0
297186,10725,2019/3/1 12:17,6,25,7.0
297192,10809,2019/3/1 12:17,3,9,8.0
297195,10816,2019/3/1 12:17,1,16,8.0
297196,10821,2019/3/1 12:17,72,21,8.0
297268,10822,2019/3/1 12:17,12,22,8.0
297280,10823,2019/3/1 12:17,23,23,8.0
297303,10824,2019/3/1 12:17,3,24,8.0
297306,10825,2019/3/1 12:17,12,25,8.0
297318,10909,2019/3/1 12:17,4,9,9.0
297322,10915,2019/3/1 12:17,2,15,9.0
297324,10918,2019/3/1 12:17,1,18,9.0
297325,10921,2019/3/1 12:17,80,21,9.0
297405,10922,2019/3/1 12:17,10,22,9.0
297415,10923,2019/3/1 12:17,25,23,9.0
297440,10924,2019/3/1 12:17,4,24,9.0
297444,10925,2019/3/1 12:17,9,25,9.0
297453,11009,2019/3/1 12:17,3,9,10.0
297456,11015,2019/3/1 12:17,2,15,10.0
297458,11017,2019/3/1 12:17,1,17,10.0
297459,11018,2019/3/1 12:17,1,18,10.0
297460,11021,2019/3/1 12:17,81,21,10.0
297541,11022,2019/3/1 12:17,13,22,10.0
297554,11023,2019/3/1 12:17,18,23,10.0
297572,11024,2019/3/1 12:17,4,24,10.0
297576,11025,2019/3/1 12:17,10,25,10.0
297586,11107,2019/3/1 12:17,1,7,11.0
297587,11109,2019/3/1 12:17,5,9,11.0
297592,11116,2019/3/1 12:17,3,16,11.0
297595,11117,2019/3/1 12:17,2,17,11.0
297597,11121,2019/3/1 12:17,81,21,11.0
297678,11122,2019/3/1 12:17,6,22,11.0
297684,11123,2019/3/1 12:17,15,23,11.0
297699,11124,2019/3/1 12:17,4,24,11.0
297703,11125,2019/3/1 12:17,9,25,11.0
297712,11207,2019/3/1 12:17,1,7,12.0
297713,11209,2019/3/1 12:17,2,9,12.0
297715,11210,2019/3/1 12:17,3,10,12.0
297718,11211,2019/3/1 12:17,1,11,12.0
297719,11215,2019/3/1 12:17,1,15,12.0
297720,11216,2019/3/1 12:17,1,16,12.0
297721,11217,2019/3/1 12:17,2,17,12.0
297723,11218,2019/3/1 12:17,20,18,12.0
297743,11219,2019/3/1 12:17,29,19,12.0
297772,11220,2019/3/1 12:17,42,20,12.0
297814,11221,2019/3/1 12:17,80,21,12.0
297894,11222,2019/3/1 12:17,9,22,12.0
297903,11223,2019/3/1 12:17,13,23,12.0
297916,11224,2019/3/1 12:17,2,24,12.0
297918,11225,2019/3/1 12:17,6,25,12.0
297924,11226,2019/3/1 12:17,2,26,12.0
297926,11227,2019/3/1 12:17,2,27,12.0
297928,11228,2019/3/1 12:17,1,28,12.0
297929,11306,2019/3/1 12:17,1,6,13.0
297930,11309,2019/3/1 12:17,2,9,13.0
297932,11310,2019/3/1 12:17,8,10,13.0
297940,11311,2019/3/1 12:17,6,11,13.0
297946,11312,2019/3/1 12:17,8,12,13.0
297954,11313,2019/3/1 12:17,8,13,13.0
297962,11314,2019/3/1 12:17,12,14,13.0
297974,11315,2019/3/1 12:17,21,15,13.0
297995,11316,2019/3/1 12:17,21,16,13.0
298016,11317,2019/3/1 12:17,33,17,13.0
298049,11318,2019/3/1 12:17,25,18,13.0
298074,11319,2019/3/1 12:17,33,19,13.0
298107,11320,2019/3/1 12:17,39,20,13.0
298146,11321,2019/3/1 12:17,19,21,13.0
298165,11322,2019/3/1 12:17,12,22,13.0
298177,11323,2019/3/1 12:17,6,23,13.0
298183,11324,2019/3/1 12:17,4,24,13.0
298187,11325,2019/3/1 12:17,7,25,13.0
298194,11326,2019/3/1 12:17,7,26,13.0
298201,11327,2019/3/1 12:17,8,27,13.0
298209,11328,2019/3/1 12:17,3,28,13.0
298212,11405,2019/3/1 12:17,3,5,14.0
298215,11406,2019/3/1 12:17,2,6,14.0
298217,11407,2019/3/1 12:17,3,7,14.0
298220,11408,2019/3/1 12:17,3,8,14.0
298223,11409,2019/3/1 12:17,1,9,14.0
298224,11410,2019/3/1 12:17,83,10,14.0
298307,11411,2019/3/1 12:17,84,11,14.0
298391,11412,2019/3/1 12:17,61,12,14.0
298452,11413,2019/3/1 12:17,57,13,14.0
298509,11414,2019/3/1 12:17,50,14,14.0
298559,11415,2019/3/1 12:17,61,15,14.0
298620,11416,2019/3/1 12:17,50,16,14.0
298670,11417,2019/3/1 12:17,46,17,14.0
298716,11418,2019/3/1 12:17,35,18,14.0
298751,11419,2019/3/1 12:17,24,19,14.0
298775,11420,2019/3/1 12:17,9,20,14.0
298784,11427,2019/3/1 12:17,4,27,14.0
298788,11428,2019/3/1 12:17,2,28,14.0
298790,11505,2019/3/1 12:17,3,5,15.0
298793,11515,2019/3/1 12:17,19,15,15.0
