time,xy
2019/3/1 14:01,"[11,1,1],[12,1,1],[13,1,1],[14,1,1],[15,1,1],[16,1,1],[17,1,1],[18,1,1],[19,1,1],[2,2,10],[3,2,10],[4,2,19],[5,2,18],[6,2,10],[7,2,1],[8,2,2],[2,3,5],[3,3,10],[4,3,21],[5,3,28],[6,3,35],[7,3,6],[8,3,1],[9,3,3],[16,3,1],[2,4,3],[3,4,7],[4,4,11],[5,4,13],[6,4,45],[7,4,7],[8,4,6],[9,4,15],[10,4,9],[11,4,3],[16,4,1],[18,4,1],[2,5,4],[3,5,8],[4,5,11],[5,5,10],[6,5,45],[7,5,14],[8,5,10],[9,5,16],[10,5,3],[11,5,1],[15,5,2],[16,5,1],[18,5,3],[1,6,1],[2,6,12],[3,6,21],[4,6,23],[5,6,29],[6,6,70],[7,6,15],[8,6,10],[9,6,11],[15,6,4],[16,6,1],[18,6,4],[2,7,12],[3,7,23],[4,7,22],[5,7,28],[6,7,66],[7,7,21],[8,7,7],[9,7,12],[15,7,6],[16,7,2],[17,7,2],[18,7,4],[2,8,4],[3,8,9],[4,8,17],[5,8,29],[6,8,78],[7,8,12],[8,8,21],[9,8,17],[15,8,18],[16,8,3],[18,8,10],[2,9,6],[3,9,14],[4,9,22],[5,9,29],[6,9,56],[7,9,42],[8,9,30],[9,9,33],[15,9,26],[16,9,3],[18,9,17],[6,10,23],[7,10,12],[8,10,33],[9,10,55],[15,10,39],[16,10,1],[17,10,25],[18,10,6],[6,11,16],[7,11,4],[8,11,19],[9,11,81],[15,11,11],[16,11,107],[17,11,11],[6,12,16],[8,12,3],[9,12,24],[10,12,81],[11,12,64],[12,12,69],[13,12,76],[14,12,87],[15,12,90],[16,12,120],[17,12,5],[18,12,2],[19,12,2],[20,12,1],[21,12,2],[22,12,1],[23,12,1],[25,12,1],[0,13,3],[1,13,3],[2,13,1],[3,13,5],[4,13,7],[5,13,16],[6,13,4],[8,13,1],[9,13,3],[10,13,33],[11,13,31],[12,13,13],[13,13,18],[14,13,25],[15,13,33],[16,13,20],[17,13,18],[18,13,18],[19,13,15],[20,13,14],[21,13,12],[22,13,11],[23,13,5],[24,13,6],[25,13,6],[26,13,6],[27,13,7],[28,13,5],[1,14,1],[2,14,11],[3,14,13],[4,14,23],[5,14,4],[6,14,1],[10,14,82],[11,14,73],[12,14,5],[13,14,5],[14,14,4],[15,14,2],[16,14,2],[17,14,2],[18,14,4],[19,14,5],[20,14,3],[22,14,1],[27,14,3],[28,14,4],[2,15,9],[4,15,5],[27,15,2],[28,15,3],"
2019/3/1 14:02,"[2,2,2],[3,2,5],[4,2,11],[5,2,17],[6,2,14],[8,2,1],[10,2,1],[2,3,6],[3,3,10],[4,3,13],[5,3,21],[6,3,24],[7,3,11],[8,3,2],[9,3,1],[10,3,1],[1,4,1],[2,4,3],[3,4,6],[4,4,6],[5,4,7],[6,4,29],[7,4,6],[8,4,11],[9,4,4],[10,4,2],[16,4,1],[2,5,3],[3,5,3],[4,5,8],[5,5,16],[6,5,45],[7,5,7],[8,5,8],[9,5,10],[10,5,5],[16,5,1],[17,5,1],[2,6,8],[3,6,14],[4,6,17],[5,6,20],[6,6,58],[7,6,10],[8,6,7],[9,6,8],[15,6,1],[17,6,1],[2,7,4],[3,7,11],[4,7,23],[5,7,30],[6,7,75],[7,7,29],[8,7,7],[9,7,8],[15,7,4],[16,7,1],[18,7,2],[1,8,1],[2,8,7],[3,8,9],[4,8,18],[5,8,18],[6,8,75],[7,8,19],[8,8,21],[9,8,10],[15,8,4],[16,8,1],[17,8,1],[18,8,1],[1,9,1],[2,9,2],[3,9,12],[4,9,16],[5,9,15],[6,9,48],[7,9,50],[8,9,26],[9,9,19],[15,9,8],[18,9,2],[6,10,27],[7,10,18],[8,10,48],[9,10,49],[15,10,9],[16,10,2],[17,10,5],[6,11,29],[7,11,8],[8,11,35],[9,11,103],[15,11,4],[16,11,22],[17,11,9],[18,11,2],[6,12,23],[7,12,2],[8,12,10],[9,12,55],[10,12,128],[11,12,83],[12,12,83],[13,12,91],[14,12,93],[15,12,99],[16,12,74],[17,12,3],[26,12,1],[0,13,4],[1,13,4],[2,13,3],[3,13,8],[4,13,8],[5,13,17],[6,13,8],[8,13,2],[9,13,3],[10,13,55],[11,13,47],[12,13,10],[13,13,11],[14,13,11],[15,13,15],[16,13,7],[17,13,6],[18,13,11],[19,13,8],[20,13,10],[21,13,9],[22,13,11],[23,13,9],[24,13,9],[25,13,7],[26,13,7],[27,13,7],[28,13,2],[1,14,1],[2,14,16],[3,14,16],[4,14,24],[5,14,3],[10,14,96],[11,14,95],[12,14,4],[13,14,2],[14,14,3],[15,14,1],[17,14,2],[18,14,2],[19,14,4],[20,14,2],[22,14,2],[27,14,4],[28,14,2],[2,15,10],[4,15,6],"
2019/3/1 14:03,"[1,2,1],[2,2,4],[3,2,9],[4,2,14],[5,2,15],[6,2,15],[7,2,2],[9,2,1],[2,3,5],[3,3,10],[4,3,16],[5,3,23],[6,3,33],[7,3,3],[8,3,6],[9,3,1],[18,3,1],[2,4,2],[3,4,5],[4,4,6],[5,4,9],[6,4,40],[7,4,5],[8,4,2],[9,4,11],[10,4,2],[11,4,1],[17,4,2],[18,4,1],[1,5,1],[2,5,3],[3,5,8],[4,5,6],[5,5,7],[6,5,38],[7,5,15],[8,5,6],[9,5,12],[10,5,2],[11,5,1],[16,5,2],[17,5,3],[18,5,1],[1,6,1],[2,6,7],[3,6,11],[4,6,17],[5,6,27],[6,6,56],[7,6,8],[8,6,9],[9,6,9],[15,6,3],[16,6,1],[17,6,3],[18,6,2],[2,7,8],[3,7,17],[4,7,26],[5,7,40],[6,7,72],[7,7,26],[8,7,5],[9,7,16],[15,7,4],[16,7,1],[18,7,3],[2,8,3],[3,8,3],[4,8,10],[5,8,17],[6,8,84],[7,8,17],[8,8,21],[9,8,17],[15,8,4],[17,8,1],[18,8,2],[2,9,4],[3,9,6],[4,9,12],[5,9,23],[6,9,55],[7,9,61],[8,9,19],[9,9,29],[15,9,5],[16,9,2],[17,9,1],[18,9,1],[6,10,30],[7,10,29],[8,10,66],[9,10,56],[15,10,4],[16,10,1],[17,10,5],[18,10,2],[6,11,22],[7,11,8],[8,11,46],[9,11,127],[10,11,1],[15,11,1],[16,11,5],[17,11,3],[18,11,2],[6,12,20],[7,12,2],[8,12,8],[9,12,58],[10,12,139],[11,12,96],[12,12,92],[13,12,69],[14,12,43],[15,12,16],[16,12,7],[17,12,3],[18,12,1],[25,12,1],[26,12,1],[27,12,1],[0,13,10],[1,13,10],[2,13,12],[3,13,5],[4,13,2],[5,13,18],[6,13,3],[9,13,4],[10,13,51],[11,13,58],[12,13,8],[13,13,9],[14,13,6],[15,13,5],[16,13,5],[17,13,7],[18,13,4],[19,13,3],[20,13,4],[21,13,4],[22,13,3],[23,13,2],[24,13,2],[25,13,2],[26,13,2],[27,13,3],[28,13,3],[2,14,15],[3,14,18],[4,14,26],[5,14,3],[6,14,1],[10,14,68],[11,14,93],[12,14,1],[13,14,1],[14,14,1],[15,14,1],[16,14,1],[19,14,1],[21,14,1],[22,14,1],[27,14,1],[28,14,3],[2,15,13],[4,15,8],[28,15,2],"
2019/3/1 14:04,"[2,2,2],[3,2,8],[4,2,17],[5,2,18],[6,2,10],[7,2,1],[2,3,4],[3,3,11],[4,3,17],[5,3,27],[6,3,35],[7,3,5],[8,3,1],[16,3,1],[18,3,1],[3,4,2],[4,4,5],[5,4,10],[6,4,34],[7,4,8],[8,4,7],[9,4,1],[15,4,1],[17,4,1],[18,4,1],[2,5,1],[3,5,5],[4,5,7],[5,5,11],[6,5,42],[7,5,11],[8,5,5],[9,5,5],[10,5,1],[15,5,1],[18,5,3],[2,6,7],[3,6,10],[4,6,14],[5,6,19],[6,6,53],[7,6,6],[8,6,6],[9,6,8],[15,6,1],[16,6,1],[17,6,1],[18,6,1],[2,7,8],[3,7,13],[4,7,29],[5,7,45],[6,7,91],[7,7,25],[8,7,10],[9,7,8],[18,7,2],[2,8,3],[3,8,8],[4,8,13],[5,8,14],[6,8,89],[7,8,26],[8,8,18],[9,8,18],[15,8,1],[16,8,1],[18,8,1],[2,9,6],[3,9,10],[4,9,13],[5,9,27],[6,9,69],[7,9,69],[8,9,29],[9,9,31],[15,9,2],[16,9,1],[18,9,2],[6,10,44],[7,10,29],[8,10,65],[9,10,65],[15,10,4],[16,10,1],[17,10,2],[6,11,26],[7,11,11],[8,11,38],[9,11,130],[15,11,1],[16,11,11],[17,11,1],[18,11,1],[6,12,26],[7,12,2],[8,12,6],[9,12,32],[10,12,106],[11,12,40],[12,12,9],[13,12,6],[14,12,6],[15,12,5],[16,12,7],[17,12,1],[20,12,1],[21,12,1],[24,12,1],[0,13,3],[1,13,3],[2,13,8],[3,13,9],[4,13,6],[5,13,27],[6,13,2],[9,13,5],[10,13,25],[11,13,21],[12,13,1],[13,13,1],[15,13,4],[16,13,3],[17,13,3],[18,13,3],[19,13,4],[20,13,4],[21,13,5],[22,13,7],[23,13,6],[24,13,5],[25,13,4],[26,13,4],[27,13,3],[1,14,2],[2,14,16],[3,14,14],[4,14,27],[5,14,3],[6,14,1],[10,14,19],[11,14,17],[12,14,1],[13,14,1],[14,14,1],[18,14,1],[19,14,1],[20,14,1],[2,15,8],[4,15,2],"
2019/3/1 14:05,"[2,2,5],[3,2,9],[4,2,9],[5,2,6],[6,2,5],[2,3,4],[3,3,12],[4,3,18],[5,3,25],[6,3,31],[7,3,2],[2,4,2],[3,4,4],[4,4,8],[5,4,12],[6,4,36],[7,4,4],[8,4,4],[9,4,3],[10,4,2],[16,4,1],[2,5,4],[3,5,10],[4,5,15],[5,5,29],[6,5,59],[7,5,13],[8,5,2],[9,5,3],[10,5,1],[15,5,1],[2,6,1],[3,6,10],[4,6,17],[5,6,24],[6,6,79],[7,6,11],[8,6,10],[9,6,2],[15,6,1],[2,7,4],[3,7,11],[4,7,23],[5,7,38],[6,7,100],[7,7,31],[8,7,9],[9,7,11],[2,8,1],[3,8,4],[4,8,12],[5,8,17],[6,8,89],[7,8,23],[8,8,26],[9,8,18],[15,8,1],[18,8,1],[2,9,2],[3,9,8],[4,9,23],[5,9,33],[6,9,50],[7,9,68],[8,9,26],[9,9,32],[15,9,1],[18,9,1],[6,10,26],[7,10,25],[8,10,70],[9,10,54],[15,10,2],[17,10,3],[6,11,18],[7,11,5],[8,11,25],[9,11,76],[16,11,4],[6,12,22],[7,12,1],[8,12,5],[9,12,18],[10,12,18],[11,12,8],[12,12,9],[13,12,10],[14,12,10],[15,12,6],[16,12,7],[19,12,1],[27,12,1],[5,13,12],[6,13,4],[9,13,1],[10,13,13],[11,13,8],[12,13,2],[13,13,3],[14,13,5],[15,13,5],[16,13,5],[17,13,4],[18,13,3],[19,13,2],[20,13,1],[21,13,1],[22,13,1],[23,13,1],[24,13,3],[25,13,3],[26,13,3],[27,13,3],[28,13,4],[3,14,4],[4,14,13],[5,14,4],[10,14,15],[11,14,13],[12,14,2],[13,14,1],[18,14,1],[19,14,1],[28,14,4],[25,15,1],"
2019/3/1 14:06,"[2,2,2],[3,2,5],[4,2,8],[5,2,14],[6,2,5],[2,3,5],[3,3,7],[4,3,10],[5,3,24],[6,3,26],[7,3,2],[2,4,9],[3,4,8],[4,4,13],[5,4,16],[6,4,37],[8,4,2],[9,4,2],[10,4,2],[18,4,1],[2,5,8],[3,5,10],[4,5,18],[5,5,34],[6,5,63],[7,5,14],[8,5,4],[16,5,1],[18,5,1],[2,6,6],[3,6,10],[4,6,17],[5,6,32],[6,6,75],[7,6,8],[8,6,8],[9,6,1],[18,6,1],[2,7,8],[3,7,15],[4,7,28],[5,7,38],[6,7,74],[7,7,23],[8,7,10],[9,7,2],[15,7,1],[18,7,1],[2,8,3],[3,8,9],[4,8,14],[5,8,23],[6,8,80],[7,8,11],[8,8,15],[9,8,10],[15,8,1],[18,8,1],[2,9,1],[3,9,12],[4,9,16],[5,9,23],[6,9,52],[7,9,51],[8,9,13],[9,9,13],[15,9,1],[18,9,1],[6,10,23],[7,10,21],[8,10,26],[9,10,20],[15,10,1],[17,10,4],[18,10,1],[6,11,16],[7,11,2],[8,11,16],[9,11,19],[10,11,1],[15,11,1],[16,11,4],[17,11,1],[6,12,15],[7,12,1],[9,12,4],[10,12,19],[11,12,6],[12,12,4],[13,12,2],[14,12,3],[15,12,4],[16,12,3],[19,12,1],[20,12,1],[21,12,1],[23,12,2],[24,12,1],[25,12,1],[26,12,1],[27,12,1],[5,13,9],[6,13,7],[8,13,1],[9,13,1],[10,13,7],[11,13,12],[12,13,2],[13,13,1],[15,13,1],[16,13,3],[17,13,3],[18,13,3],[19,13,1],[20,13,4],[21,13,4],[22,13,5],[23,13,5],[24,13,3],[25,13,4],[26,13,4],[27,13,4],[28,13,3],[2,14,2],[3,14,7],[4,14,14],[5,14,6],[10,14,8],[11,14,13],[14,14,1],[15,14,2],[16,14,1],[17,14,1],[18,14,1],[19,14,1],[25,14,1],[28,14,2],[28,15,1],"
2019/3/1 14:07,"[2,2,3],[3,2,4],[4,2,7],[5,2,7],[6,2,4],[2,3,2],[3,3,2],[4,3,9],[5,3,11],[6,3,16],[7,3,1],[2,4,4],[3,4,17],[4,4,20],[5,4,24],[6,4,27],[7,4,2],[8,4,1],[9,4,1],[10,4,1],[16,4,1],[17,4,1],[2,5,7],[3,5,14],[4,5,16],[5,5,30],[6,5,48],[7,5,4],[9,5,2],[16,5,1],[2,6,4],[3,6,14],[4,6,19],[5,6,11],[6,6,42],[7,6,3],[8,6,2],[9,6,2],[15,6,1],[17,6,1],[2,7,7],[3,7,12],[4,7,17],[5,7,24],[6,7,38],[7,7,4],[8,7,3],[9,7,2],[15,7,1],[2,8,3],[3,8,10],[4,8,10],[5,8,9],[6,8,25],[7,8,3],[8,8,2],[9,8,4],[15,8,1],[2,9,4],[3,9,9],[4,9,11],[5,9,11],[6,9,25],[7,9,5],[8,9,2],[9,9,6],[18,9,1],[6,10,24],[7,10,4],[8,10,5],[9,10,6],[15,10,2],[17,10,2],[6,11,25],[7,11,2],[8,11,5],[9,11,13],[15,11,1],[16,11,4],[6,12,26],[8,12,1],[9,12,3],[10,12,13],[11,12,6],[12,12,7],[13,12,9],[14,12,7],[15,12,6],[16,12,7],[19,12,1],[5,13,18],[6,13,6],[9,13,1],[10,13,3],[11,13,7],[12,13,1],[13,13,1],[14,13,1],[15,13,2],[16,13,4],[17,13,3],[18,13,3],[19,13,5],[20,13,3],[21,13,3],[22,13,2],[23,13,2],[24,13,2],[25,13,2],[26,13,2],[27,13,1],[2,14,1],[3,14,10],[4,14,17],[5,14,7],[10,14,7],[11,14,8],[12,14,2],[13,14,2],[14,14,3],[15,14,1],[16,14,1],[17,14,1],[18,14,1],[19,14,1],"
2019/3/1 14:08,"[19,0,1],[10,1,1],[19,1,1],[2,2,3],[3,2,3],[4,2,6],[5,2,4],[6,2,2],[18,2,1],[19,2,1],[2,3,1],[3,3,4],[4,3,5],[5,3,5],[6,3,6],[18,3,1],[2,4,6],[3,4,5],[4,4,9],[5,4,9],[6,4,11],[7,4,2],[8,4,1],[9,4,2],[18,4,1],[2,5,1],[3,5,6],[4,5,9],[5,5,14],[6,5,21],[7,5,5],[9,5,2],[15,5,1],[17,5,1],[18,5,1],[2,6,7],[3,6,9],[4,6,8],[5,6,6],[6,6,20],[7,6,6],[8,6,2],[9,6,2],[15,6,2],[16,6,1],[17,6,1],[18,6,1],[2,7,4],[3,7,8],[4,7,8],[5,7,8],[6,7,26],[7,7,8],[8,7,1],[9,7,2],[15,7,2],[16,7,2],[18,7,2],[2,8,3],[3,8,4],[4,8,3],[5,8,4],[6,8,24],[7,8,5],[8,8,7],[9,8,4],[15,8,2],[18,8,1],[2,9,3],[3,9,3],[4,9,6],[5,9,10],[6,9,25],[7,9,8],[8,9,6],[9,9,9],[15,9,1],[18,9,1],[6,10,18],[7,10,3],[8,10,5],[9,10,14],[16,10,1],[17,10,1],[6,11,12],[7,11,3],[8,11,4],[9,11,14],[10,11,2],[16,11,6],[17,11,1],[6,12,12],[9,12,1],[10,12,12],[11,12,7],[12,12,6],[13,12,4],[14,12,2],[15,12,2],[16,12,2],[17,12,1],[5,13,11],[6,13,2],[10,13,3],[11,13,4],[14,13,1],[18,13,1],[19,13,1],[20,13,2],[21,13,2],[22,13,2],[23,13,1],[24,13,1],[25,13,1],[27,13,1],[28,13,1],[3,14,3],[4,14,8],[10,14,7],[11,14,6],[28,14,1],[28,15,1],"
2019/3/1 14:09,"[11,1,1],[2,2,3],[3,2,3],[4,2,3],[5,2,4],[6,2,3],[7,2,1],[11,2,1],[3,3,1],[4,3,2],[5,3,2],[6,3,4],[8,3,1],[10,3,1],[2,4,1],[3,4,2],[4,4,4],[5,4,1],[6,4,4],[7,4,1],[8,4,1],[9,4,2],[2,5,3],[3,5,3],[4,5,6],[5,5,6],[6,5,8],[9,5,2],[10,5,1],[2,6,3],[3,6,5],[4,6,5],[5,6,3],[6,6,10],[7,6,3],[9,6,2],[3,7,3],[4,7,7],[5,7,8],[6,7,14],[7,7,5],[8,7,1],[9,7,3],[15,7,1],[16,7,1],[2,8,1],[3,8,3],[4,8,2],[5,8,6],[6,8,13],[7,8,2],[8,8,3],[9,8,3],[15,8,2],[17,8,2],[2,9,1],[3,9,2],[4,9,7],[5,9,7],[6,9,9],[7,9,4],[8,9,2],[9,9,5],[15,9,2],[16,9,1],[18,9,1],[6,10,7],[7,10,2],[8,10,5],[9,10,4],[15,10,2],[17,10,2],[18,10,1],[6,11,9],[8,11,4],[9,11,9],[10,11,1],[15,11,1],[16,11,4],[17,11,1],[18,11,1],[6,12,11],[9,12,3],[10,12,8],[11,12,3],[12,12,3],[13,12,2],[14,12,3],[15,12,6],[16,12,6],[17,12,1],[5,13,7],[6,13,3],[10,13,2],[11,13,6],[13,13,1],[14,13,1],[18,13,1],[19,13,1],[3,14,1],[4,14,8],[5,14,2],[10,14,10],[11,14,10],[12,14,1],[13,14,1],"
2019/3/1 14:10,"[2,2,1],[3,2,4],[4,2,3],[5,2,1],[6,2,1],[2,3,1],[4,3,1],[5,3,2],[6,3,3],[4,4,1],[5,4,2],[6,4,5],[7,4,2],[8,4,2],[3,5,2],[4,5,4],[5,5,4],[6,5,7],[7,5,1],[8,5,1],[2,6,2],[3,6,2],[4,6,2],[5,6,4],[6,6,11],[7,6,1],[8,6,1],[2,7,3],[3,7,5],[4,7,3],[5,7,5],[6,7,16],[8,7,1],[9,7,2],[15,7,1],[2,8,2],[3,8,1],[4,8,2],[5,8,2],[6,8,15],[9,8,1],[15,8,1],[2,9,2],[3,9,2],[4,9,6],[5,9,10],[6,9,17],[7,9,9],[8,9,2],[9,9,1],[15,9,1],[6,10,12],[7,10,11],[8,10,4],[9,10,2],[15,10,1],[6,11,12],[7,11,2],[8,11,7],[9,11,9],[16,11,2],[6,12,14],[9,12,6],[10,12,8],[11,12,5],[12,12,3],[13,12,4],[14,12,4],[15,12,3],[16,12,3],[5,13,9],[6,13,1],[7,13,1],[8,13,1],[9,13,2],[10,13,3],[11,13,4],[12,13,1],[3,14,3],[4,14,7],[5,14,2],[10,14,6],[11,14,7],[12,14,1],"
2019/3/1 14:11,"[10,1,1],[11,1,1],[3,2,1],[4,2,1],[5,2,1],[8,2,1],[9,2,1],[10,2,1],[11,2,1],[3,3,1],[4,3,1],[6,3,1],[5,4,1],[6,4,4],[7,4,1],[9,4,1],[10,4,1],[3,5,1],[4,5,4],[5,5,4],[6,5,5],[7,5,2],[9,5,2],[2,6,1],[3,6,1],[4,6,2],[5,6,1],[6,6,4],[7,6,1],[8,6,1],[9,6,3],[2,7,2],[3,7,1],[4,7,6],[5,7,7],[6,7,8],[7,7,3],[8,7,2],[9,7,2],[17,7,1],[18,7,1],[3,8,3],[4,8,4],[5,8,4],[6,8,8],[7,8,1],[8,8,2],[9,8,3],[15,8,1],[2,9,4],[3,9,6],[4,9,10],[5,9,9],[6,9,15],[7,9,4],[8,9,1],[9,9,2],[15,9,2],[6,10,8],[7,10,2],[8,10,1],[9,10,4],[15,10,3],[6,11,6],[8,11,1],[9,11,4],[10,11,1],[15,11,1],[16,11,4],[6,12,6],[7,12,1],[9,12,2],[10,12,3],[11,12,1],[12,12,2],[13,12,1],[14,12,1],[15,12,1],[16,12,4],[5,13,6],[6,13,4],[10,13,1],[11,13,1],[13,13,3],[14,13,3],[15,13,3],[16,13,1],[3,14,2],[4,14,6],[5,14,1],[10,14,4],[11,14,4],[12,14,3],[13,14,3],[14,14,1],[15,14,1],[16,14,1],"
2019/3/1 14:12,"[2,2,1],[3,3,2],[4,3,2],[5,3,2],[6,3,1],[3,4,2],[4,4,1],[5,4,1],[6,4,1],[9,4,1],[15,4,1],[2,5,1],[3,5,2],[4,5,2],[5,5,5],[6,5,7],[9,5,1],[15,5,1],[17,5,1],[2,6,1],[3,6,1],[4,6,1],[5,6,1],[6,6,9],[8,6,1],[9,6,1],[15,6,1],[3,7,4],[4,7,3],[5,7,2],[6,7,8],[7,7,4],[8,7,1],[9,7,1],[2,8,3],[3,8,3],[4,8,2],[5,8,2],[6,8,9],[7,8,1],[8,8,2],[9,8,1],[2,9,3],[3,9,3],[4,9,1],[5,9,5],[6,9,9],[7,9,4],[8,9,1],[15,9,2],[6,10,5],[7,10,3],[8,10,3],[9,10,2],[15,10,2],[16,10,1],[17,10,1],[6,11,5],[7,11,1],[8,11,4],[9,11,4],[15,11,2],[16,11,4],[6,12,3],[9,12,4],[10,12,3],[11,12,2],[12,12,1],[13,12,3],[14,12,4],[15,12,3],[16,12,5],[5,13,1],[6,13,1],[10,13,5],[12,13,1],[13,13,1],[14,13,3],[15,13,3],[16,13,2],[17,13,2],[18,13,1],[19,13,1],[20,13,1],[25,13,1],[26,13,1],[27,13,1],[28,13,1],[2,14,1],[3,14,1],[4,14,1],[5,14,1],[10,14,9],[11,14,7],[12,14,2],[13,14,1],[17,14,1],[18,14,1],[19,14,1],[20,14,1],[28,14,1],[20,15,1],"
2019/3/1 14:13,"[2,3,1],[6,3,1],[3,4,2],[4,4,4],[5,4,4],[6,4,4],[7,4,1],[8,4,1],[16,4,1],[3,5,3],[4,5,5],[5,5,2],[6,5,5],[15,5,1],[16,5,1],[2,6,1],[3,6,1],[4,6,2],[5,6,2],[6,6,4],[7,6,1],[15,6,1],[17,6,1],[2,7,1],[3,7,1],[4,7,1],[5,7,1],[6,7,6],[15,7,1],[16,7,1],[3,8,1],[4,8,1],[5,8,2],[6,8,5],[7,8,2],[8,8,1],[15,8,1],[2,9,1],[3,9,3],[4,9,3],[5,9,3],[6,9,7],[7,9,4],[8,9,1],[9,9,2],[15,9,2],[6,10,3],[7,10,3],[8,10,6],[9,10,6],[15,10,1],[16,10,1],[17,10,1],[6,11,1],[7,11,1],[8,11,4],[9,11,14],[16,11,3],[9,12,6],[10,12,9],[11,12,3],[12,12,4],[13,12,3],[14,12,2],[15,12,3],[16,12,3],[21,12,1],[22,12,1],[9,13,1],[10,13,7],[11,13,8],[12,13,2],[13,13,2],[14,13,1],[17,13,1],[18,13,1],[19,13,1],[20,13,2],[21,13,2],[22,13,2],[23,13,3],[24,13,3],[25,13,1],[26,13,1],[27,13,1],[10,14,11],[11,14,13],[27,14,1],"
2019/3/1 14:14,"[10,1,2],[11,1,2],[12,1,1],[13,1,1],[14,1,1],[11,2,1],[8,3,1],[3,4,3],[4,4,1],[6,4,1],[7,4,2],[8,4,1],[9,4,3],[10,4,2],[11,4,1],[15,4,1],[3,5,2],[4,5,2],[5,5,3],[6,5,3],[8,5,2],[9,5,2],[15,5,1],[2,6,1],[3,6,1],[4,6,1],[5,6,4],[6,6,6],[7,6,1],[8,6,2],[9,6,4],[15,6,1],[2,7,1],[3,7,1],[4,7,2],[5,7,3],[6,7,4],[7,7,3],[8,7,1],[9,7,4],[15,7,3],[17,7,1],[2,8,1],[3,8,2],[4,8,1],[5,8,1],[6,8,5],[7,8,1],[8,8,2],[9,8,4],[15,8,4],[2,9,1],[3,9,2],[4,9,2],[5,9,3],[6,9,3],[7,9,3],[8,9,3],[9,9,5],[15,9,3],[16,9,1],[6,10,2],[7,10,2],[8,10,3],[9,10,5],[15,10,5],[17,10,1],[7,11,2],[8,11,3],[9,11,8],[16,11,4],[17,11,1],[18,11,1],[9,12,1],[10,12,8],[11,12,3],[12,12,2],[13,12,3],[14,12,3],[15,12,1],[16,12,3],[17,12,1],[10,13,3],[11,13,2],[14,13,2],[15,13,3],[16,13,2],[17,13,1],[18,13,2],[19,13,2],[20,13,1],[21,13,1],[22,13,1],[10,14,6],[11,14,6],[27,15,1],"
2019/3/1 14:15,"[10,1,1],[15,1,1],[16,1,1],[17,1,1],[18,1,1],[19,1,1],[7,2,1],[19,2,1],[7,3,1],[10,3,1],[19,3,1],[3,4,1],[4,4,3],[5,4,4],[6,4,3],[9,4,1],[19,4,1],[2,5,1],[3,5,1],[4,5,2],[5,5,4],[6,5,6],[8,5,1],[9,5,1],[2,6,1],[3,6,1],[4,6,2],[6,6,4],[7,6,2],[8,6,1],[9,6,1],[15,6,1],[3,7,1],[4,7,1],[5,7,1],[6,7,7],[7,7,2],[8,7,1],[9,7,1],[15,7,1],[16,7,1],[5,8,3],[6,8,8],[7,8,2],[8,8,2],[9,8,1],[15,8,1],[18,8,2],[4,9,1],[5,9,5],[6,9,7],[7,9,6],[8,9,2],[9,9,2],[15,9,2],[18,9,2],[7,10,2],[8,10,7],[9,10,2],[15,10,2],[17,10,1],[8,11,4],[9,11,7],[15,11,1],[16,11,5],[9,12,4],[10,12,8],[11,12,4],[12,12,4],[13,12,3],[14,12,2],[15,12,3],[16,12,3],[7,13,2],[8,13,2],[10,13,3],[11,13,4],[12,13,2],[13,13,2],[14,13,3],[15,13,1],[16,13,1],[23,13,1],[24,13,1],[25,13,2],[26,13,2],[27,13,2],[28,13,2],[10,14,4],[11,14,5],[12,14,1],[25,14,1],[27,14,1],[28,14,2],[28,15,1],"
2019/3/1 14:16,"[11,1,1],[7,2,1],[8,2,1],[11,2,1],[8,3,1],[9,3,1],[10,3,1],[2,4,1],[3,4,1],[4,4,1],[5,4,3],[6,4,3],[9,4,4],[16,4,1],[2,5,1],[3,5,3],[4,5,2],[6,5,2],[7,5,2],[8,5,1],[9,5,2],[19,5,1],[20,5,1],[21,5,1],[22,5,1],[23,5,1],[24,5,1],[25,5,1],[3,6,1],[4,6,3],[5,6,3],[6,6,3],[7,6,2],[8,6,1],[9,6,1],[15,6,1],[16,6,2],[25,6,1],[5,7,3],[6,7,8],[7,7,2],[9,7,1],[15,7,1],[16,7,1],[17,7,1],[25,7,1],[3,8,2],[4,8,4],[5,8,4],[6,8,6],[7,8,1],[9,8,1],[15,8,2],[3,9,1],[4,9,4],[5,9,3],[6,9,4],[7,9,2],[8,9,1],[16,9,1],[6,10,1],[7,10,2],[8,10,1],[9,10,2],[15,10,1],[17,10,1],[7,11,1],[8,11,3],[9,11,7],[16,11,5],[9,12,1],[10,12,10],[11,12,6],[12,12,5],[13,12,6],[14,12,6],[15,12,7],[16,12,9],[9,13,1],[10,13,1],[11,13,6],[12,13,2],[13,13,2],[14,13,2],[15,13,3],[16,13,1],[17,13,1],[18,13,1],[19,13,1],[20,13,1],[21,13,1],[22,13,1],[23,13,1],[24,13,1],[25,13,1],[10,14,10],[11,14,8],"
